zone;base;base/deges;base/citiz
1;5954.0;0.09270244601180189
2;6415.0;0.0930883868065532
3;947.0;0.08995915265507742
4;3576.0;0.09172052939365959
5;12828.0;0.08906354143523662
6;204.0;0.06536366549182954
7;7376.0;0.0830088455738369
8;7510.0;0.08406277284022476
9;17342.0;0.09071079982634075
10;1131.0;0.08447232803047278
11;1618.0;0.052289693953398185
12;1737.0;0.055898822166441396
13;8581.0;0.09672874019298404
14;18457.0;0.09288129793272812
15;1765.0;0.09515337754056823
16;5039.0;0.09939052052308724
17;5894.0;0.1353386911595867
18;7552.0;0.13271008329525885
19;15976.0;0.08912940388853245
20;3108.0;0.0896762652201512
21;3940.0;0.11654046379555134
22;6275.0;0.09724912824486633
23;4127.0;0.0815322612509384
24;15964.0;0.08806315127510633
25;1980.0;0.08103462388475076
